,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_objective,param_reg_alpha,param_reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
144,1.3710836887359619,0.027802169040201254,0.009277534484863282,0.0005956767156179228,0.3,1000,multi:softmax,0.1,2,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 0.1, 'reg_lambda': 2}",1.0,0.9915254237288136,0.9915150134194323,1.0,0.9915865678577543,0.9949254010012,0.004143464870555436,1
145,1.3561972618103026,0.008576822700408434,0.009175729751586915,0.00039937542798662584,0.3,1000,multi:softmax,1,0.1,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
146,1.3595747470855712,0.00906492087632549,0.009079647064208985,0.000662921980716814,0.3,1000,multi:softmax,1,1,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
147,1.354808235168457,0.007315101730546942,0.008879423141479492,0.0006603579888496792,0.3,1000,multi:softmax,1,1.2,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
148,1.3644422531127929,0.012548402206383053,0.009078788757324218,0.00048745207400028554,0.3,1000,multi:softmax,1,1.4,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
149,1.3613487243652345,0.007646393587673467,0.009277534484863282,0.0005953243726523865,0.3,1000,multi:softmax,1,2,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
150,1.3669522285461426,0.0124582037034892,0.009077882766723633,0.00020356292773434368,0.3,1000,multi:softmax,1.2,0.1,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9915150134194323,1.0,0.9874201871995952,0.9923964746569475,0.004920688292187517,29
151,1.3705268859863282,0.00436337265238938,0.009475898742675782,0.00044590891892637,0.3,1000,multi:softmax,1.2,1,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
152,1.447475004196167,0.07149719547109688,0.009175348281860351,0.0007464042084088037,0.3,1000,multi:softmax,1.2,1.2,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
153,1.7116178035736085,0.06296511347024067,0.009781837463378906,0.00023516253117511536,0.3,1000,multi:softmax,1.2,1.4,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 1.4}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
154,1.7904228210449218,0.07215653645995586,0.009375286102294923,0.000488949724170142,0.3,1000,multi:softmax,1.2,2,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 1.2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9872810399812071,1.0,0.9874201871995952,0.9915496799693024,0.005345488904445728,84
155,1.7138169765472413,0.0632649566486974,0.009576988220214844,0.001736263173049181,0.3,1000,multi:softmax,2,0.1,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 0.1}",0.9957772900059964,0.9872698826597132,0.9872810399812071,0.9957593971670388,0.9874201871995952,0.9907015594027101,0.004137354853625347,113
156,1.6170842170715332,0.14292667413896873,0.008879518508911133,0.00019222952999968152,0.3,1000,multi:softmax,2,1,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
157,1.5463770389556886,0.07367951151569149,0.008777666091918945,0.0009784604071185776,0.3,1000,multi:softmax,2,1.2,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
158,1.6525234699249267,0.18379123104304557,0.009176397323608398,0.000398570966913626,0.3,1000,multi:softmax,2,1.4,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 1.4}",0.9957772900059964,0.9830924934492874,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9890280653869622,0.005725877712525086,152
159,1.7658132076263429,0.11921909277381301,0.009973669052124023,8.869683855885636e-07,0.3,1000,multi:softmax,2,2,"{'learning_rate': 0.3, 'n_estimators': 1000, 'objective': 'multi:softmax', 'reg_alpha': 2, 'reg_lambda': 2}",0.9957772900059964,0.9872698826597132,0.9830909591128932,0.9957593971670388,0.9874201871995952,0.9898635432290475,0.005065539537817576,120
